"id_student_panel","subject","grade","treated","school","cd_etab","chain_id","scale_linked","theta_linked"
"Y3P_3365","French",4,1,"ECOLE PRIMAIRE MOHAMED ZARKTOUNI","24698V","french_chain1",TRUE,0.541924208748577
"Y3P_3368","French",4,1,"ECOLE PRIMAIRE MOHAMED ZARKTOUNI","24698V","french_chain1",TRUE,-0.714077309309473
"Y3P_3370","French",4,0,"OULED SIDI ABDENNEBI","01738N","french_chain1",TRUE,-0.714077309309473
"Y3P_3373","French",4,0,"OULED SIDI ABDENNEBI","01738N","french_chain1",TRUE,-0.500832957319054
"Y3P_3386","French",4,0,"ECOLE PRIMAIRE ELMARWA","27527V","french_chain1",TRUE,0.00175676946159496
"Y3P_3392","French",4,1,"IBNOU MISSKAWAIHE","27772L","french_chain1",TRUE,0.138398881251486
"Y3P_3397","French",4,0,"OULED SIDI ABDENNEBI","01738N","french_chain1",TRUE,-0.500832957319056
"Y3P_3400","French",4,0,"ABI BAKR ESSADDIK","01727B","french_chain1",TRUE,-1.25978643883667
"Y3P_3416","French",4,0,"OUM EL BANINE","26368K","french_chain1",TRUE,-0.714077309309473
"Y3P_3419","French",4,0,"OUM EL BANINE","26368K","french_chain1",TRUE,-0.314169978877258
"Y3P_3429","French",4,0,"AHMED BOUKMAKH","26501E","french_chain1",TRUE,-0.148062717254811
"Y3P_3439","French",4,0,"ABI BAKR ESSADDIK","01727B","french_chain1",TRUE,-0.404605767756301
"Y3P_3451","French",4,0,"ECOLE PRIMAIRE  ALI BNOU ABITALEB","25998H","french_chain1",TRUE,-1.10410890872619
"Y3P_3456","French",4,0,"ECOLE PRIMAIRE  ALI BNOU ABITALEB","25998H","french_chain1",TRUE,-0.83326260802363
"Y3P_3462","French",4,0,"CENTRALE EL AOUNATE","08101E","french_chain1",TRUE,-1.43246943297424
"Y3P_3465","French",4,0,"CENTRALE EL AOUNATE","08101E","french_chain1",TRUE,0.0017567694615953
"Y3P_3472","French",4,0,"CENTRALE EL AOUNATE","08101E","french_chain1",TRUE,-1.43246943297424
"Y3P_3502","French",4,1,"ABDERRAHMANE HJIRA","24457H","french_chain1",TRUE,-0.603663813814503
"Y3P_3506","French",4,0,"ECOLE PRIMAIRE OUED AL MAKHAZINE","01623N","french_chain1",TRUE,-0.0713333345894461
"Y3P_3509","French",4,0,"ECOLE PRIMAIRE OUED AL MAKHAZINE","01623N","french_chain1",TRUE,-0.714077309309472
"Y3P_3526","French",4,0,"ECOLE PRIMAIRE ERHAMNA","01621L","french_chain1",TRUE,-0.500832957319057
"Y3P_3545","French",4,0,"ECOLE PRIMAIRE  EL KODS","01788T","french_chain1",TRUE,-0.962675208301684
"Y3P_3548","French",4,0,"ECOLE PRIMAIRE  EL KODS","01788T","french_chain1",TRUE,-0.603663813814503
"Y3P_3567","French",4,0,"E OUKBA BNOU NAFII","25341U","french_chain1",TRUE,-0.4046057677563
"Y3P_3581","French",4,0,"E OUKBA BNOU NAFII","25341U","french_chain1",TRUE,0.436307893898246
"Y3P_3609","French",4,1,"ECOLE PRIMAIRE ENNOUR","26477D","french_chain1",TRUE,0.592384740646356
"Y3P_3620","French",4,0,"EL FALAH","18168X","french_chain1",TRUE,-0.603663813814504
"Y3P_3625","French",4,0,"ECOLE PRIMAIRE SOUALEM","14375Z","french_chain1",TRUE,-1.43246943297424
"Y3P_3644","French",4,0,"E 11 JANVIER","26108C","french_chain1",TRUE,-1.43246943297424
"Y3P_3651","French",4,0,"E 11 JANVIER","26108C","french_chain1",TRUE,-0.0713333345894462
"Y3P_3653","French",4,0,"E 11 JANVIER","26108C","french_chain1",TRUE,-1.43246943297424
"Y3P_3662","French",4,0,"ECOLE PRIMAIRE IBNOU TOFAIL","01625R","french_chain1",TRUE,0.00175676946159518
"Y3P_3672","French",4,0,"ECOLE PRIMAIRE IBNOU TOFAIL","01625R","french_chain1",TRUE,0.00175676946159509
"Y3P_3677","French",4,0,"ECOLE PRIMAIRE AHL LOUGHLAM CHARKIA","01722W","french_chain1",TRUE,-0.500832957319056
"Y3P_3687","French",4,0,"ECOLE PRIMAIRE AHL LOUGHLAM CHARKIA","01722W","french_chain1",TRUE,-0.4046057677563
"Y3P_3694","French",4,1,"ECOLE MOUAD BEN JABAL","25822S","french_chain1",TRUE,0.323587347659651
"Y3P_3703","French",4,0,"E ERRAHMA","20901T","french_chain1",TRUE,-0.148062717254811
"Y3P_3721","French",4,1,"ECOLE OMAR BNOU ALKHATTAB","14019M","french_chain1",TRUE,-0.0713333345894461
"Y3P_3724","French",4,1,"ECOLE PRIMAIRE MED BELHASSAN AL OUAZZANI","01633Z","french_chain1",TRUE,-0.962675208301684
"Y3P_3725","French",4,1,"ECOLE PRIMAIRE MED BELHASSAN AL OUAZZANI","01633Z","french_chain1",TRUE,-0.962675208301684
"Y3P_3732","French",4,1,"ECOLE PRIMAIRE MED BELHASSAN AL OUAZZANI","01633Z","french_chain1",TRUE,-0.4046057677563
"Y3P_3743","French",4,1,"ECOLE TIKNI","08099C","french_chain1",TRUE,0.20252865620583
"Y3P_3751","French",4,1,"ECOLE PRIMAIRE MED BELHASSAN AL OUAZZANI","01633Z","french_chain1",TRUE,-1.10410890872619
"Y3P_3782","French",4,1,"ECOLE IBN TOUFAIL","27147G","french_chain1",TRUE,0.202528656205829
"Y3P_3784","French",4,0,"ECOLE PRIMAIRE SOUALEM","14375Z","french_chain1",TRUE,-0.314169978877256
"Y3P_3790","French",4,0,"EL FALAH","18168X","french_chain1",TRUE,-0.071333334589446
"Y3P_3792","French",4,1,"ECOLE OMAR BNOU ALKHATTAB","14019M","french_chain1",TRUE,-0.0713333345894474
"Y3P_3795","French",4,1,"ECOLE OMAR BNOU ALKHATTAB","14019M","french_chain1",TRUE,-0.314169978877256
"Y3P_3798","French",4,0,"ECOLE PRIMAIRE  EL KODS","01788T","french_chain1",TRUE,-0.4046057677563
"Y3P_3803","French",4,1,"IBN BATTOUTA","08086N","french_chain1",TRUE,-0.228846381157123
"Y3P_3822","French",4,0,"AHMED BOUKMAKH","26501E","french_chain1",TRUE,0.138398881251486
"Y3P_3824","French",4,0,"ECOLE PRIMAIRE AHL LOUGHLAM CHARKIA","01722W","french_chain1",TRUE,-0.962675208301684
"Y3P_3826","French",4,1,"ABDERRAHMANE HJIRA","24457H","french_chain1",TRUE,0.0715645413093854
"Y3P_3858","French",4,1,"ECOLE SIDI ALI","08138V","french_chain1",TRUE,0.380906132769906
"Y3P_3860","French",4,1,"ECOLE ABDELKRIM EL KHATIB","25823T","french_chain1",TRUE,-0.0713333345894461
"Y3P_3861","French",4,1,"ABDERRAHMANE HJIRA","24457H","french_chain1",TRUE,-0.14806271725481
"Y3P_3891","French",4,0,"E ERRAHMA","20901T","french_chain1",TRUE,-0.228846381157124
"Y3P_3900","French",4,1,"ECOLE MOUAD BEN JABAL","25822S","french_chain1",TRUE,-0.228846381157124
"Y3P_3902","French",4,1,"ECOLE IBRAHIM ROUDANI","23361S","french_chain1",TRUE,-0.314169978877257
"Y3P_3905","French",4,0,"ECOLE PRIMAIRE OUED AL MAKHAZINE","01623N","french_chain1",TRUE,-0.314169978877258
"Y3P_3908","French",4,0,"E ERRAHMA","20901T","french_chain1",TRUE,-0.962675208301684
"Y3P_3920","French",4,0,"AHMED BOUKMAKH","26501E","french_chain1",TRUE,-0.83326260802363
"Y3P_3930","French",4,0,"ECOLE PRIMAIRE OUED AL MAKHAZINE","01623N","french_chain1",TRUE,-0.603663813814503
"Y3P_3937","French",4,1,"IBN BATTOUTA","08086N","french_chain1",TRUE,-0.228846381157123
"Y3P_3952","French",4,0,"E DRISS BENZAKRI","25969B","french_chain1",TRUE,-0.228846381157124
"Y3P_3953","French",4,1,"ABDERRAHMANE HJIRA","24457H","french_chain1",TRUE,0.264189158504853
"Y3P_3954","French",4,1,"ECOLE PRIMAIRE MOHAMED ZARKTOUNI","24698V","french_chain1",TRUE,0.264189158504851
"Y3P_3957","French",4,0,"E DRISS BENZAKRI","25969B","french_chain1",TRUE,-0.603663813814503
"Y3P_3964","French",4,0,"OUM EL BANINE","26368K","french_chain1",TRUE,-0.500832957319055
"Y3P_3968","French",4,1,"ECOLE IBN TOUFAIL","27147G","french_chain1",TRUE,0.780919979286557
"Y3P_3971","French",4,0,"E DRISS BENZAKRI","25969B","french_chain1",TRUE,0.00175676946159563
"Y3P_3975","French",4,0,"E DRISS BENZAKRI","25969B","french_chain1",TRUE,0.380906132769907
"Y3P_3983","French",4,0,"ABI BAKR ESSADDIK","01727B","french_chain1",TRUE,-0.962675208301683
"Y3P_3992","French",4,0,"ECOLE PRIMAIRE AHL LOUGHLAM CHARKIA","01722W","french_chain1",TRUE,-0.962675208301686
"Y3P_3996","French",4,0,"ECOLE PRIMAIRE IBNOU TOFAIL","01625R","french_chain1",TRUE,-0.603663813814504
"Y3P_4001","French",4,1,"ECOLE EL KARIA","08207V","french_chain1",TRUE,-0.0713333345894461
"Y3P_4006","French",4,0,"ECOLE PRIMAIRE IBNOU TOFAIL","01625R","french_chain1",TRUE,-1.6255819976143
"Y3P_4014","French",4,1,"ECOLE PRIMAIRE IBN AL HAYTAM","24791W","french_chain1",TRUE,0.00175676946159519
"Y3P_4038","French",4,1,"ECOLE MOUAD BEN JABAL","25822S","french_chain1",TRUE,-0.500832957319055
"Y3P_4039","French",4,1,"AL FARABI","27200P","french_chain1",TRUE,0.138398881251488
"Y3P_4045","French",4,1,"LISSANE EDDINE IBN ALKHATIB","27199N","french_chain1",TRUE,-0.314169978877257
"Y3P_4064","French",4,1,"EL MAKKI ENNACIRI","27094Z","french_chain1",TRUE,-0.83326260802363
"Y3P_4075","French",4,1,"EL MAKKI ENNACIRI","27094Z","french_chain1",TRUE,0.264189158504853
"Y3P_4089","French",4,0,"E DRISS BENZAKRI","25969B","french_chain1",TRUE,-0.603663813814503
"Y3P_4094","French",4,1,"IBNOU MISSKAWAIHE","27772L","french_chain1",TRUE,0.00175676946159476
"Y3P_4100","French",4,1,"ECOLE IBRAHIM ROUDANI","23361S","french_chain1",TRUE,0.00175676946159435
"Y3P_4121","French",4,1,"IBNOU MISSKAWAIHE","27772L","french_chain1",TRUE,0.00175676946159433
"Y3P_4208","French",4,0,"ECOLE PRIMAIRE AHL LOUGHLAM CHARKIA","01722W","french_chain1",TRUE,0.689136736371578
"Y3P_4333","French",4,0,"ECOLE PRIMAIRE ERHAMNA","01621L","french_chain1",TRUE,0.264189158504853
"Y3P_551","French",4,1,"LISSANE EDDINE IBN ALKHATIB","27199N","french_chain1",TRUE,0.868335953271182
"Y3P_587","French",4,1,"ECOLE IBN TOUFAIL","27147G","french_chain1",TRUE,0.00175676946159522
"Y3P_707","French",4,1,"ECOLE MOUAD BEN JABAL","25822S","french_chain1",TRUE,-0.603663813814504
"Y3P_769","French",4,1,"ECOLE MOUAD BEN JABAL","25822S","french_chain1",TRUE,-0.603663813814503
"Y3P_1006","French",5,0,"ECOLE PRIMAIRE ELMARWA","27527V","french_chain1",TRUE,-0.962675208301685
"Y3P_1020","French",5,1,"IBN BATTOUTA","08086N","french_chain1",TRUE,-0.148062717254814
"Y3P_1025","French",5,0,"E HOMMANE EL FETOUAKI","26461L","french_chain1",TRUE,-1.25978643883667
"Y3P_110","French",5,1,"ABDERRAHMANE HJIRA","24457H","french_chain1",TRUE,-1.10410890872619
"Y3P_1158","French",5,1,"IBNOU MISSKAWAIHE","27772L","french_chain1",TRUE,0.138398881251488
"Y3P_1176","French",5,0,"ECOLE PRIMAIRE SOUALEM","14375Z","french_chain1",TRUE,-1.84332684733642
"Y3P_1322","French",5,0,"EL FALAH","18168X","french_chain1",TRUE,-0.31416997887726
"Y3P_1339","French",5,1,"ECOLE PRIMAIRE IBN AL HAYTAM","24791W","french_chain1",TRUE,-0.314169978877259
"Y3P_1373","French",5,0,"ECOLE PRIMAIRE OUED AL MAKHAZINE","01623N","french_chain1",TRUE,-0.314169978877258
"Y3P_1394","French",5,1,"ECOLE PRIMAIRE MUSTAPHA EL MAANI","14033C","french_chain1",TRUE,-1.25978643883667
"Y3P_1455","French",5,0,"OUM EL BANINE","26368K","french_chain1",TRUE,-0.714077309309473
"Y3P_1471","French",5,1,"ECOLE IBRAHIM ROUDANI","23361S","french_chain1",TRUE,0.00175676946159443
"Y3P_1479","French",5,0,"ECOLE PRIMAIRE ELMARWA","27527V","french_chain1",TRUE,-0.714077309309474
"Y3P_1480","French",5,1,"ECOLE PRIMAIRE ENNOUR","26477D","french_chain1",TRUE,0.910566776932223
"Y3P_1509","French",5,1,"ECOLE IBN TOUFAIL","27147G","french_chain1",TRUE,-0.962675208301684
"Y3P_1520","French",5,1,"ECOLE IBN TOUFAIL","27147G","french_chain1",TRUE,0.323587347659652
"Y3P_1537","French",5,1,"ECOLE OMAR BNOU ALKHATTAB","14019M","french_chain1",TRUE,-0.148062717254814
"Y3P_1559","French",5,1,"ABDERRAHMANE HJIRA","24457H","french_chain1",TRUE,-0.83326260802363
"Y3P_1566","French",5,1,"ECOLE TIKNI","08099C","french_chain1",TRUE,-0.833262608023631
"Y3P_1602","French",5,0,"ECOLE PRIMAIRE  ALI BNOU ABITALEB","25998H","french_chain1",TRUE,-0.83326260802363
"Y3P_1617","French",5,1,"ECOLE IBN TOUFAIL","27147G","french_chain1",TRUE,0.592384740646357
"Y3P_1625","French",5,0,"E OUKBA BNOU NAFII","25341U","french_chain1",TRUE,-0.833262608023631
"Y3P_1630","French",5,0,"ECOLE PRIMAIRE  EL KODS","01788T","french_chain1",TRUE,0.592384740646357
"Y3P_1640","French",5,0,"ECOLE PRIMAIRE  EL KODS","01788T","french_chain1",TRUE,-0.404605767756302
"Y3P_1648","French",5,0,"ECOLE PRIMAIRE IBNOU TOFAIL","01625R","french_chain1",TRUE,-0.962675208301685
"Y3P_1673","French",5,1,"ECOLE OMAR BNOU ALKHATTAB","14019M","french_chain1",TRUE,0.436307893898247
"Y3P_1683","French",5,1,"ECOLE ABDELKRIM EL KHATIB","25823T","french_chain1",TRUE,0.541924208748576
"Y3P_1708","French",5,1,"ECOLE OMAR BNOU ALKHATTAB","14019M","french_chain1",TRUE,-1.84332684733642
"Y3P_1710","French",5,0,"OULED SIDI ABDENNEBI","01738N","french_chain1",TRUE,-1.25978643883667
"Y3P_1721","French",5,1,"ECOLE PRIMAIRE ENNOUR","26477D","french_chain1",TRUE,-0.314169978877259
"Y3P_1730","French",5,1,"ENNAHDA","18163S","french_chain1",TRUE,0.780919979286557
"Y3P_1737","French",5,0,"ECOLE PRIMAIRE AHL LOUGHLAM CHARKIA","01722W","french_chain1",TRUE,-1.6255819976143
"Y3P_1757","French",5,1,"ECOLE TIKNI","08099C","french_chain1",TRUE,-0.404605767756301
"Y3P_1771","French",5,0,"MOHAMED ZERKTOUNI","18165U","french_chain1",TRUE,-1.6255819976143
"Y3P_1783","French",5,0,"E DRISS BENZAKRI","25969B","french_chain1",TRUE,-0.314169978877259
"Y3P_1794","French",5,1,"ECOLE MOUAD BEN JABAL","25822S","french_chain1",TRUE,-0.714077309309473
"Y3P_1833","French",5,0,"MOHAMED ZERKTOUNI","18165U","french_chain1",TRUE,-0.314169978877259
"Y3P_1839","French",5,1,"ECOLE PRIMAIRE MUSTAPHA EL MAANI","14033C","french_chain1",TRUE,0.380906132769906
"Y3P_1868","French",5,0,"E ERRAHMA","20901T","french_chain1",TRUE,0.323587347659652
"Y3P_1877","French",5,0,"E DRISS BENZAKRI","25969B","french_chain1",TRUE,-0.148062717254812
"Y3P_1882","French",5,1,"ABDERRAHMANE HJIRA","24457H","french_chain1",TRUE,-0.714077309309474
"Y3P_1891","French",5,1,"ECOLE ABDELKRIM EL KHATIB","25823T","french_chain1",TRUE,-0.071333334589449
"Y3P_1915","French",5,0,"CENTRALE EL AOUNATE","08101E","french_chain1",TRUE,0.0715645413093843
"Y3P_1917","French",5,1,"ECOLE PRIMAIRE MUSTAPHA EL MAANI","14033C","french_chain1",TRUE,-0.148062717254814
"Y3P_1922","French",5,0,"OULED SIDI ABDENNEBI","01738N","french_chain1",TRUE,-1.25978643883667
"Y3P_1924","French",5,0,"OULED SIDI ABDENNEBI","01738N","french_chain1",TRUE,-0.500832957319056
"Y3P_1928","French",5,0,"OULED SIDI ABDENNEBI","01738N","french_chain1",TRUE,-1.43246943297424
"Y3P_1931","French",5,0,"OULED SIDI ABDENNEBI","01738N","french_chain1",TRUE,-1.25978643883667
"Y3P_1938","French",5,0,"CENTRALE EL AOUNATE","08101E","french_chain1",TRUE,-1.10410890872619
"Y3P_1963","French",5,1,"ECOLE PRIMAIRE MED BELHASSAN AL OUAZZANI","01633Z","french_chain1",TRUE,-0.500832957319056
"Y3P_1964","French",5,1,"ECOLE PRIMAIRE MED BELHASSAN AL OUAZZANI","01633Z","french_chain1",TRUE,0.202528656205831
"Y3P_1967","French",5,1,"ECOLE PRIMAIRE MED BELHASSAN AL OUAZZANI","01633Z","french_chain1",TRUE,-0.603663813814503
"Y3P_1970","French",5,1,"ECOLE PRIMAIRE MED BELHASSAN AL OUAZZANI","01633Z","french_chain1",TRUE,-0.404605767756302
"Y3P_1983","French",5,0,"E HOMMANE EL FETOUAKI","26461L","french_chain1",TRUE,-1.10410890872619
"Y3P_1995","French",5,1,"ECOLE PRIMAIRE MUSTAPHA EL MAANI","14033C","french_chain1",TRUE,-0.404605767756302
"Y3P_2006","French",5,1,"ECOLE ABDELKRIM EL KHATIB","25823T","french_chain1",TRUE,0.264189158504854
"Y3P_2011","French",5,1,"ECOLE IBRAHIM ROUDANI","23361S","french_chain1",TRUE,0.689136736371581
"Y3P_2016","French",5,0,"ECOLE PRIMAIRE ELMARWA","27527V","french_chain1",TRUE,-0.500832957319055
"Y3P_2020","French",5,1,"ENNAHDA","18163S","french_chain1",TRUE,-0.314169978877259
"Y3P_2029","French",5,1,"ENNAHDA","18163S","french_chain1",TRUE,0.323587347659653
"Y3P_2049","French",5,1,"IBNOU MISSKAWAIHE","27772L","french_chain1",TRUE,0.202528656205831
"Y3P_2055","French",5,1,"IBNOU MISSKAWAIHE","27772L","french_chain1",TRUE,0.00175676946159434
"Y3P_2056","French",5,1,"EL MAKKI ENNACIRI","27094Z","french_chain1",TRUE,-0.0713333345894492
"Y3P_2059","French",5,1,"ECOLE PRIMAIRE MOHAMED ZARKTOUNI","24698V","french_chain1",TRUE,-0.500832957319056
"Y3P_2061","French",5,1,"ECOLE PRIMAIRE MOHAMED ZARKTOUNI","24698V","french_chain1",TRUE,-0.500832957319056
"Y3P_2065","French",5,1,"ECOLE PRIMAIRE MOHAMED ZARKTOUNI","24698V","french_chain1",TRUE,-0.148062717254814
"Y3P_207","French",5,0,"OUM EL BANINE","26368K","french_chain1",TRUE,-0.603663813814504
"Y3P_2071","French",5,0,"ECOLE PRIMAIRE AHL LOUGHLAM CHARKIA","01722W","french_chain1",TRUE,-0.228846381157127
"Y3P_2078","French",5,0,"ECOLE PRIMAIRE AHL LOUGHLAM CHARKIA","01722W","french_chain1",TRUE,-0.83326260802363
"Y3P_2092","French",5,0,"ECOLE PRIMAIRE ELMARWA","27527V","french_chain1",TRUE,0.138398881251487
"Y3P_2099","French",5,1,"AL FARABI","27200P","french_chain1",TRUE,-0.0713333345894475
"Y3P_2111","French",5,0,"ECOLE PRIMAIRE AHL LOUGHLAM CHARKIA","01722W","french_chain1",TRUE,0.202528656205831
"Y3P_2119","French",5,1,"AL FARABI","27200P","french_chain1",TRUE,-0.83326260802363
"Y3P_2120","French",5,1,"ECOLE PRIMAIRE IBN AL HAYTAM","24791W","french_chain1",TRUE,0.00175676946159366
"Y3P_2134","French",5,0,"E ERRAHMA","20901T","french_chain1",TRUE,0.202528656205831
"Y3P_2137","French",5,0,"E 11 JANVIER","26108C","french_chain1",TRUE,-0.228846381157126
"Y3P_2139","French",5,0,"E 11 JANVIER","26108C","french_chain1",TRUE,-0.603663813814504
"Y3P_2142","French",5,0,"E 11 JANVIER","26108C","french_chain1",TRUE,-0.404605767756301
"Y3P_2144","French",5,0,"ECOLE PRIMAIRE  EL KODS","01788T","french_chain1",TRUE,-0.148062717254814
"Y3P_2150","French",5,0,"E DRISS BENZAKRI","25969B","french_chain1",TRUE,-0.500832957319056
"Y3P_2174","French",5,0,"OUM EL BANINE","26368K","french_chain1",TRUE,-0.603663813814504
"Y3P_2176","French",5,0,"OUM EL BANINE","26368K","french_chain1",TRUE,-0.500832957319056
"Y3P_2177","French",5,0,"ECOLE PRIMAIRE ELMARWA","27527V","french_chain1",TRUE,0.264189158504853
"Y3P_2181","French",5,1,"ECOLE MOUAD BEN JABAL","25822S","french_chain1",TRUE,0.592384740646356
"Y3P_2190","French",5,1,"ECOLE MOUAD BEN JABAL","25822S","french_chain1",TRUE,0.825140378889183
"Y3P_2194","French",5,1,"IBNOU MISSKAWAIHE","27772L","french_chain1",TRUE,0.323587347659653
"Y3P_2196","French",5,1,"EL MAKKI ENNACIRI","27094Z","french_chain1",TRUE,0.641423938505939
"Y3P_2197","French",5,0,"ECOLE PRIMAIRE IBNOU TOFAIL","01625R","french_chain1",TRUE,0.48993739529412
"Y3P_2198","French",5,0,"EL FALAH","18168X","french_chain1",TRUE,-0.962675208301685
"Y3P_2208","French",5,0,"E ERRAHMA","20901T","french_chain1",TRUE,0.689136736371582
"Y3P_2235","French",5,0,"ECOLE PRIMAIRE  ALI BNOU ABITALEB","25998H","french_chain1",TRUE,0.00175676946159537
"Y3P_2241","French",5,0,"ECOLE PRIMAIRE  ALI BNOU ABITALEB","25998H","french_chain1",TRUE,-0.314169978877259
"Y3P_2242","French",5,0,"ECOLE PRIMAIRE  ALI BNOU ABITALEB","25998H","french_chain1",TRUE,-1.25978643883667
"Y3P_2255","French",5,0,"ABI BAKR ESSADDIK","01727B","french_chain1",TRUE,-0.0713333345894466
"Y3P_2256","French",5,1,"LISSANE EDDINE IBN ALKHATIB","27199N","french_chain1",TRUE,-0.500832957319058
"Y3P_2260","French",5,0,"AHMED BOUKMAKH","26501E","french_chain1",TRUE,-0.0713333345894497
"Y3P_2263","French",5,0,"ABI BAKR ESSADDIK","01727B","french_chain1",TRUE,-0.404605767756302
"Y3P_2279","French",5,1,"IBN BATTOUTA","08086N","french_chain1",TRUE,-0.714077309309473
"Y3P_2289","French",5,0,"ECOLE PRIMAIRE ERHAMNA","01621L","french_chain1",TRUE,-0.500832957319056
"Y3P_2291","French",5,0,"MOHAMED ZERKTOUNI","18165U","french_chain1",TRUE,-0.833262608023631
"Y3P_2299","French",5,0,"AHMED BOUKMAKH","26501E","french_chain1",TRUE,-0.404605767756302
"Y3P_2305","French",5,0,"AHMED BOUKMAKH","26501E","french_chain1",TRUE,-0.962675208301685
"Y3P_2306","French",5,1,"ECOLE OMAR BNOU ALKHATTAB","14019M","french_chain1",TRUE,-0.500832957319056
"Y3P_2307","French",5,0,"ECOLE PRIMAIRE  EL KODS","01788T","french_chain1",TRUE,-0.148062717254813
"Y3P_2312","French",5,1,"ABDERRAHMANE HJIRA","24457H","french_chain1",TRUE,-0.500832957319056
"Y3P_2325","French",5,0,"ECOLE PRIMAIRE SOUALEM","14375Z","french_chain1",TRUE,-0.314169978877259
"Y3P_2330","French",5,0,"ECOLE PRIMAIRE SOUALEM","14375Z","french_chain1",TRUE,-0.714077309309474
"Y3P_2332","French",5,0,"ECOLE PRIMAIRE SOUALEM","14375Z","french_chain1",TRUE,-1.10410890872619
"Y3P_2338","French",5,0,"ECOLE PRIMAIRE SOUALEM","14375Z","french_chain1",TRUE,-1.6255819976143
"Y3P_2352","French",5,0,"ECOLE PRIMAIRE ERHAMNA","01621L","french_chain1",TRUE,0.138398881251489
"Y3P_2354","French",5,0,"ECOLE PRIMAIRE ERHAMNA","01621L","french_chain1",TRUE,0.138398881251488
"Y3P_236","French",5,1,"IBN BATTOUTA","08086N","french_chain1",TRUE,-0.83326260802363
"Y3P_2365","French",5,0,"ECOLE PRIMAIRE ERHAMNA","01621L","french_chain1",TRUE,0.202528656205831
"Y3P_2374","French",5,1,"IBNOU MISSKAWAIHE","27772L","french_chain1",TRUE,0.436307893898246
"Y3P_2383","French",5,0,"ECOLE PRIMAIRE ERHAMNA","01621L","french_chain1",TRUE,-0.603663813814506
"Y3P_2389","French",5,1,"ECOLE OMAR BNOU ALKHATTAB","14019M","french_chain1",TRUE,0.780919979286562
"Y3P_2392","French",5,1,"ECOLE SIDI ALI","08138V","french_chain1",TRUE,0.202528656205831
"Y3P_2393","French",5,1,"ECOLE SIDI ALI","08138V","french_chain1",TRUE,-1.10410890872619
"Y3P_2430","French",5,0,"ECOLE PRIMAIRE IBNOU TOFAIL","01625R","french_chain1",TRUE,-0.500832957319056
"Y3P_2442","French",5,0,"ECOLE PRIMAIRE OUED AL MAKHAZINE","01623N","french_chain1",TRUE,0.00175676946159398
"Y3P_2460","French",5,1,"EL MAKKI ENNACIRI","27094Z","french_chain1",TRUE,0.868335953271183
"Y3P_2464","French",5,0,"ECOLE PRIMAIRE OUED AL MAKHAZINE","01623N","french_chain1",TRUE,0.323587347659651
"Y3P_2469","French",5,0,"ECOLE PRIMAIRE  EL KODS","01788T","french_chain1",TRUE,0.735609282040135
"Y3P_2478","French",5,0,"E OUKBA BNOU NAFII","25341U","french_chain1",TRUE,0.264189158504853
"Y3P_2479","French",5,0,"E OUKBA BNOU NAFII","25341U","french_chain1",TRUE,0.0715645413093853
"Y3P_2483","French",5,0,"ECOLE PRIMAIRE OUED AL MAKHAZINE","01623N","french_chain1",TRUE,-0.500832957319056
"Y3P_2487","French",5,0,"E OUKBA BNOU NAFII","25341U","french_chain1",TRUE,-0.962675208301685
"Y3P_2494","French",5,0,"MOHAMED ZERKTOUNI","18165U","french_chain1",TRUE,0.264189158504853
"Y3P_2511","French",5,0,"E DRISS BENZAKRI","25969B","french_chain1",TRUE,-0.714077309309473
"Y3P_2521","French",5,1,"EL MAKKI ENNACIRI","27094Z","french_chain1",TRUE,-0.404605767756302
"Y3P_2537","French",5,1,"ECOLE PRIMAIRE ENNOUR","26477D","french_chain1",TRUE,0.138398881251489
"Y3P_254","French",5,0,"EL FALAH","18168X","french_chain1",TRUE,-1.10410890872619
"Y3P_2541","French",5,1,"ECOLE TIKNI","08099C","french_chain1",TRUE,-0.314169978877259
